NumericCas,CASNumber,ChemicalName,MW,PEL-TWA,PEL-TWAConvert,PEL-TWAmgm3,PEL-TWAmgm3Convert,NOTEPEL,PEL-STEL,PEL-STELConvert,PEL-STELmgm3,PEL-STELmgm3Convert,PEL-CL,PEL-CLConvert,PEL-CLmgm3,PEL-CLmgm3Convert,PEL-mpcfa,PEL-COMMENTS,REL-TWA,REL-TWAConvert,REL-TWAmgm3,REL-TWAmgm3Convert,NOTEREL,REL-STEL,REL-STELConvert,REL-STELmgm3,REL-STELmgm3Convert,REL-CL,REL-CLConvert,REL-CLmgm3,REL-CLmgm3Convert,RELFCC,REL-COMMENTS
109944,109-94-4,ETHYL FORMATE,,1.0000000000000000e+02,0,3.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,3.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
109999,109-99-9,TETRAHYDROFURAN,7.2120000000000005e+01,2.0000000000000000e+02,0,5.9000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+02,0,5.9000000000000000e+02,0,,2.5000000000000000e+02,0,7.3500000000000000e+02,0,,0,,0,,NONE.
110123,110-12-3,METHYL ISOAMYL KETONE,1.1420999999999999e+02,1.0000000000000000e+02,0,4.7500000000000000e+02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e+01,0,2.4000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
110190,110-19-0,ISOBUTYL ACETATE,1.1618000000000001e+02,1.5000000000000000e+02,0,7.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.5000000000000000e+02,0,7.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
110430,110-43-0,METHYL N-AMYL KETONE,1.1420999999999999e+02,1.0000000000000000e+02,0,4.6500000000000000e+02,0,,,0,,0,,0,,0,,SYN - METHYL AMYL KETONE.,1.0000000000000000e+02,0,4.6500000000000000e+02,0,,,0,,0,,0,,0,,SYN - METHYL AMYL KETONE.
110496,110-49-6,2-METHOXYETHYL ACETATE,1.1815000000000001e+02,2.5000000000000000e+01,0,1.2000000000000000e+02,0,,,0,,0,,0,,0,,SYN - ETHYLENE GLYCOL MONOMETHYL ETHER ACETATE; METHYL CELLOSOLVE ACETATE.,1.0000000000000001e-01,0,5.0000000000000000e-01,0,,,0,,0,,0,,0,,SYN - ETHYLENE GLYCOL MONOMETHYL ETHER ACETATE; METHYL CELLOSOLVE ACETATE.
110543,110-54-3,HEXANE,8.6200000000000003e+01,5.0000000000000000e+02,0,1.8000000000000000e+03,0,,,0,,0,,0,,0,,SYN - N-HEXANE. SEE LISTING FOR HEXANE ISOMERS (CAS NUMBERS VARY WITH COMPOUND).,5.0000000000000000e+01,0,1.8000000000000000e+02,0,,,0,,0,,0,,0,,SYN - N-HEXANE. SEE LISTING FOR HEXANE ISOMERS (CAS NUMBERS VARY WITH COMPOUND).
110612,110-61-2,SUCCINONITRILE,,,0,,0,,,0,,0,,0,,0,,,6.0000000000000000e+00,0,2.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
110623,110-62-3,N-VALERALDEHYDE,8.6150000000000006e+01,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+01,0,1.7500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
110667,110-66-7,1-PENTANETHIOL,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e-01,0,2.1000000000000001e+00,0,,VALUE BASED ON 15 MINUTES.
110805,110-80-5,2-ETHOXYETHANOL,9.0140000000000001e+01,2.0000000000000000e+02,0,7.4000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e-01,0,1.8000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
110827,110-82-7,CYCLOHEXANE,8.4180000000000007e+01,3.0000000000000000e+02,0,1.0500000000000000e+03,0,,,0,,0,,0,,0,,NONE.,3.0000000000000000e+02,0,1.0500000000000000e+03,0,,,0,,0,,0,,0,,NONE.
110838,110-83-8,CYCLOHEXENE,8.2159999999999997e+01,3.0000000000000000e+02,0,1.0150000000000000e+03,0,,,0,,0,,0,,0,,NONE.,3.0000000000000000e+02,0,1.0150000000000000e+03,0,,,0,,0,,0,,0,,NONE.
110861,110-86-1,PYRIDINE,7.9109999999999999e+01,5.0000000000000000e+00,0,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e+00,0,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
110918,110-91-8,MORPHOLINE,8.7140000000000001e+01,2.0000000000000000e+01,0,7.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+01,0,7.0000000000000000e+01,0,,3.0000000000000000e+01,0,1.0500000000000000e+02,0,,0,,0,,NONE.
111159,111-15-9,2-ETHYOXYETHYL ACETATE,1.3218000000000001e+02,1.0000000000000000e+02,0,5.4000000000000000e+02,0,,,0,,0,,0,,0,,SYN - CELLOSOLVE ACETATE; ETHYLENE GLYCOL MONOETHYL ETHER ACETATE (EGEEA).,5.0000000000000000e-01,0,2.7000000000000002e+00,0,,,0,,0,,0,,0,,SYN - CELLOSOLVE ACETATE; ETHYLENE GLYCOL MONOETHYL ETHER ACETATE (EGEEA).
111308,111-30-8,GLUTARALDEHYDE,1.0013000000000000e+02,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,2.0000000000000001e-01,0,8.0000000000000004e-01,0,,NONE.
111319,111-31-9,1-HEXANETHIOL,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e-01,0,2.7000000000000002e+00,0,,VALUE BASED ON 15 MINUTES.
111400,111-40-0,DIETHYLENE TRIAMINE,1.0320000000000000e+02,,0,,0,,,0,,0,,0,,0,,,1.0000000000000000e+00,0,4.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
111422,111-42-2,DIETHANOLAMINE,1.0516000000000000e+02,,0,,0,,,0,,0,,0,,0,,,3.0000000000000000e+00,0,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
111444,111-44-4,DICHLOROETHYL ETHER,1.4302000000000001e+02,,0,,0,,,0,,0,1.5000000000000000e+01,0,9.0000000000000000e+01,0,,NONE.,5.0000000000000000e+00,0,3.0000000000000000e+01,0,,1.0000000000000000e+01,0,6.0000000000000000e+01,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
111659,111-65-9,OCTANE,1.1426000000000001e+02,5.0000000000000000e+02,0,2.3500000000000000e+03,0,,,0,,0,,0,,0,,NONE.,7.5000000000000000e+01,0,3.5000000000000000e+02,0,,,0,,0,3.8500000000000000e+02,0,1.8000000000000000e+03,0,,VALUE BASED ON 15 MINUTES.
111693,111-69-3,ADIPONITRILE,1.0816000000000000e+02,,0,,0,,,0,,0,,0,,0,,,4.0000000000000000e+00,0,1.8000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
111762,111-76-2,2-BUTOXYETHANOL,1.1820000000000000e+02,5.0000000000000000e+01,0,2.4000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,5.0000000000000000e+00,0,2.4000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
111842,111-84-2,NONANE,1.2828999999999999e+02,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e+02,0,1.0500000000000000e+03,0,,,0,,0,,0,,0,,NONE.
111886,111-88-6,1-OCTANETHIOL,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e-01,0,3.0000000000000000e+00,0,,VALUE BASED ON 15 MINUTES.
112072,112-07-2,ETHYLENE GLYCOL MONOBUTYL ETHER ACETATE,1.6024000000000001e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+00,0,3.3000000000000000e+01,0,,,0,,0,,0,,0,,SYN - 2-BUTOXYETHANOL ACETATE.
112550,112-55-0,1-DODECANETHIOL,2.0244000000000000e+02,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e-01,0,4.0999999999999996e+00,0,,VALUE BASED ON 15 MINUTES.
114261,114-26-1,PROPOXUR,2.0927000000000001e+02,,0,,0,,,0,,0,,0,,0,,,5.8417355569360153e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,SYN - BAYGON.
115297,115-29-7,ENDOSULFAN,4.0691000000000003e+02,,0,,0,,,0,,0,,0,,0,,,6.0086997124671306e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
115775,115-77-5,PENTAERYTHRITOL,1.3616999999999999e+02,8.9777484027318799e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,8.9777484027318799e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
115866,115-86-6,TRIPHENYL PHOSPHATE,3.2630000000000001e+02,2.2479313515170085e-01,1,3.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.2479313515170085e-01,1,3.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
115902,115-90-2,FENSULFOTHION,3.0837000000000000e+02,,0,,0,,,0,,0,,0,,0,,,7.9287868469695502e-03,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - DASANIT.
117817,117-81-7,DI-SEC-OCTYL PHTHALATE,3.9062000000000000e+02,3.1296400593927604e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - DI-2-ETHYLHEXYLPHTHALATE.,3.1296400593927604e-01,1,5.0000000000000000e+00,0,,,0,1.0000000000000000e+01,0,,0,,0,,SYN - DI-2-ETHYLHEXYLPHTHALATE.  LOWEST FEASIBLE CONCENTRATION.
118525,118-52-5,"1,3-DICHLORO-5,5-DIMETHYLHYDANTOIN",1.9703000000000000e+02,2.4818555549916257e-02,1,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,4.9637111099832515e-02,1,4.0000000000000002e-01,0,,4.9637111099832515e-02,1,4.0000000000000002e-01,0,,0,,0,,NONE.
118967,118-96-7,"2,4,6-TRINITROTOLUENE",2.2715000000000001e+02,1.6145718688091568e-01,1,1.5000000000000000e+00,0,,,0,,0,,0,,0,,SYN - TNT.,5.3819062293638559e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,SYN - TNT.
119937,119-93-7,O-TOLIDINE,2.1231999999999999e+02,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,2.3031273549359460e-03,1,2.0000000000000000e-02,0,,LOWEST FEASIBLE CONCENTRATION.  VALUE BASED ON 60 MINUTES.
120809,120-80-9,CATECHOL,1.1012000000000000e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+00,0,2.0000000000000000e+01,0,,,0,,0,,0,,0,,SYN - PYROCATECHOL.
120821,120-82-1,"1,2,4-TRICHLOROBENZENE",1.8144000000000000e+02,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,5.0000000000000000e+00,0,4.0000000000000000e+01,0,,NONE.
121448,121-44-8,TRIETHYLAMINE,1.0122000000000000e+02,2.5000000000000000e+01,0,1.0000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,
121459,121-45-9,TRIMETHYL PHOSPHITE,1.2409000000000000e+02,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e+00,0,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
121697,121-69-7,DIMETHYLANILINE,1.2120000000000000e+02,5.0000000000000000e+00,0,2.5000000000000000e+01,0,,,0,,0,,0,,0,,"SYN - N,N-DIMETHYLANILINE.",5.0000000000000000e+00,0,2.5000000000000000e+01,0,,1.0000000000000000e+01,0,5.0000000000000000e+01,0,,0,,0,,"SYN - N,N-DIMETHYLANILINE."
121755,121-75-5,MALATHION,3.3038000000000000e+02,1.1100853562564319e+00,1,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,7.4005690417095471e-01,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,
121824,121-82-4,CYCLONITE,2.2215000000000001e+02,,0,,0,,,0,,0,,0,,0,,,1.6509115462525320e-01,1,1.5000000000000000e+00,0,,3.3018230925050640e-01,1,3.0000000000000000e+00,0,,0,,0,,NONE.
122394,122-39-4,DIPHENYLAMINE,1.6924000000000001e+02,,0,,0,,,0,,0,,0,,0,,,1.4446939257858662e+00,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
122601,122-60-1,PHENYL GLYCIDYL ETHER,1.5019000000000000e+02,1.0000000000000000e+01,0,6.0000000000000000e+01,0,,,0,,0,,0,,0,,SYN - PGE.,,0,,0,,,0,,0,1.0000000000000000e+00,0,6.0000000000000000e+00,0,,SYN - PGE.  VALUE BASED ON 15 MINUTES.
123193,123-19-3,DIPROPYL KETONE,,,0,,0,,,0,,0,,0,,0,,,5.0000000000000000e+01,0,2.3500000000000000e+02,0,,,0,,0,,0,,0,,NONE.
123319,123-31-9,HYDROQUINONE,1.1012000000000000e+02,4.4406102433708677e-01,1,2.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - DIHYDROXYBENZENE.,,0,,0,,,0,,0,4.4406102433708677e-01,1,2.0000000000000000e+00,0,,SYN - DIHYDROXYBENZENE.  VALUE BASED ON 15 MINUTES.
123422,123-42-2,DIACETONE ALCOHOL,1.1618000000000001e+02,5.0000000000000000e+01,0,2.4000000000000000e+02,0,,,0,,0,,0,,0,,SYN - 4-HYDROXY-4-METHYL-2-PENTANONE.,5.0000000000000000e+01,0,2.4000000000000000e+02,0,,,0,,0,,0,,0,,SYN - 4-HYDROXY-4-METHYL-2-PENTANONE.
123513,123-51-3,ISOAMYL ALCOHOL PRIMARY,8.8170000000000002e+01,1.0000000000000000e+02,0,3.6000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,3.6000000000000000e+02,0,,1.2500000000000000e+02,0,4.5000000000000000e+02,0,,0,,0,,NONE.
123864,123-86-4,N-BUTYL ACETATE,1.1618000000000001e+02,1.5000000000000000e+02,0,7.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.5000000000000000e+02,0,7.1000000000000000e+02,0,,2.0000000000000000e+02,0,9.5000000000000000e+02,0,,0,,0,,NONE.
7440611,7440-61-1,URANIUM,2.3803000000000000e+02,2.5679536192916859e-02,1,2.5000000000000000e-01,0,,,0,,0,,0,,0,,NONE.,2.0543628954333489e-02,1,2.0000000000000001e-01,0,,5.1359072385833721e-03,1,5.0000000000000003e-02,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
7440655,7440-65-5,YTTRIUM,8.8909999999999997e+01,2.7499718816781016e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.7499718816781016e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
,,ZIRCONIUM COMOUNDS,9.1219999999999999e+01,1.3401666301249726e+00,1,5.0000000000000000e+00,0,as Zr; except zirconium tetrachloride,,0,,0,,0,,0,,NONE.,1.3401666301249726e+00,1,5.0000000000000000e+00,0,as Zr; except zirconium tetrachloride,2.6803332602499452e+00,1,1.0000000000000000e+01,0,,0,,0,,VALUE FOR ZIRCONIUM COMPOUNDS EXCEPT ZIRCONIUM TETRACHLORIDE.
7440746,7440-74-6,INDIUM,1.1481999999999999e+02,,0,,0,,,0,,0,,0,,0,,,2.1294199616791503e-02,1,1.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
7446095,7446-09-5,SULFUR DIOXIDE,,5.0000000000000000e+00,0,1.3000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+00,0,5.0000000000000000e+00,0,,5.0000000000000000e+00,0,1.3000000000000000e+01,0,,0,,0,,NONE.
7553562,7553-56-2,IODINE,2.5380000000000001e+02,,0,,0,,,0,,0,1.0000000000000001e-01,0,1.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,1.0000000000000001e-01,0,1.0000000000000000e+00,0,,NONE.
7572294,7572-29-4,DICHLOROACETYLENE,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,1.0000000000000001e-01,0,4.0000000000000002e-01,0,,LOWEST FEASIBLE CONCENTRATION.
7580678,7580-67-8,LITHIUM HYDRIDE,6.9400000000000004e+00,8.8076368876080696e-02,1,2.5000000000000001e-02,0,,,0,,0,,0,,0,,NONE.,8.8076368876080696e-02,1,2.5000000000000001e-02,0,,,0,,0,,0,,0,,NONE.
7616946,7616-94-6,PERCHLORYL FLUORIDE,,3.0000000000000000e+00,0,1.3500000000000000e+01,0,,,0,,0,,0,,0,,NONE.,3.0000000000000000e+00,0,1.4000000000000000e+01,0,,6.0000000000000000e+00,0,2.8000000000000000e+01,0,,0,,0,,NONE.
7631869,7631-86-9,"SILICA, AMORPHOUS",6.0100000000000001e+01,,0,,0,,,0,,0,,0,,0,,,2.4409317803660562e+00,1,6.0000000000000000e+00,0,,,0,,0,,0,,0,,SYN - SILICA - AMORPHOUS SILICA GEL.
7631905,7631-90-5,SODIUM BISULFITE,1.0409999999999999e+02,,0,,0,,,0,,0,,0,,0,,,1.1743515850144093e+00,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
7637072,7637-07-2,BORON TRIFLUORIDE,6.7810000000000002e+01,,0,,0,,,0,,0,1.0000000000000000e+00,0,3.0000000000000000e+00,0,,NONE.,,0,,0,,,0,,0,1.0000000000000000e+00,0,3.0000000000000000e+00,0,,NONE.
7646857,7646-85-7,ZINC CHLORIDE FUME,1.3630000000000001e+02,1.7938371239911957e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,1.7938371239911957e-01,1,1.0000000000000000e+00,0,,3.5876742479823914e-01,1,2.0000000000000000e+00,0,,0,,0,,NONE.
10028156,10028-15-6,OZONE,4.8000000000000000e+01,1.0000000000000001e-01,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,1.0000000000000001e-01,0,2.0000000000000001e-01,0,,NONE.
10035106,10035-10-6,HYDROGEN BROMIDE,8.0920000000000002e+01,3.0000000000000000e+00,0,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,3.0000000000000000e+00,0,1.0000000000000000e+01,0,,NONE.
10049044,10049-04-4,CHLORINE DIOXIDE,6.7450000000000003e+01,1.0000000000000001e-01,0,2.9999999999999999e-01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000001e-01,0,2.9999999999999999e-01,0,,2.9999999999999999e-01,0,9.0000000000000002e-01,0,,0,,0,,NONE.
10102439,10102-43-9,NITRIC OXIDE,,2.5000000000000000e+01,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,2.5000000000000000e+01,0,3.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
10102440,10102-44-0,NITROGEN DIOXIDE,,,0,,0,,,0,,0,5.0000000000000000e+00,0,9.0000000000000000e+00,0,,NONE.,,0,,0,,1.0000000000000000e+00,0,1.8000000000000000e+00,0,,0,,0,,NONE.
10210681,10210-68-1,COBALT CARBONYL,5.8930000000000000e+01,,0,,0,as Co,,0,,0,,0,,0,,,4.1489903275072126e-02,1,1.0000000000000001e-01,0,as Co,,0,,0,,0,,0,,NONE.
10294334,10294-33-4,BORON TRIBROMIDE,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,1.0000000000000000e+00,0,1.0000000000000000e+01,0,,NONE.
10361372,10361-37-2,BARIUM CHLORIDE,1.3733000000000001e+02,8.9019150950265774e-02,1,5.0000000000000000e-01,0,as Ba,,0,,0,,0,,0,,NONE.,8.9019150950265774e-02,1,5.0000000000000000e-01,0,as Ba,,0,,0,,0,,0,,NONE.
11097691,11097-69-1,"CHLORODIPHENYL, 54% CHLORINE",3.2600000000000000e+02,3.7499999999999999e-02,1,5.0000000000000000e-01,0,,,0,,0,,0,,0,,SYN - AROCLOR 1254; PCB,7.4999999999999993e-05,1,1.0000000000000000e-03,0,,,0,,0,,0,,0,,SYN - AROCLOR 1254; PCB.  LOWEST FEASIBLE CONCENTRATION.
12001262,12001-26-2,MICA (SILICATES),7.9700000000000000e+02,,0,,0,,,0,,0,,0,,0,20, VALUE FROM PEL TABLE Z-3:  UNITS ARE MILLIONS OF PARTICLES PER CUBIC FOOT OF AIR.,9.2032622333751563e-02,1,3.0000000000000000e+00,0,,,0,,0,,0,,0,,THE VALUE IS FOR RESPIRABLE FRACTIONS.
7440484,7440-48-4,COBALT,5.8930000000000000e+01,4.1489903275072126e-02,1,1.0000000000000001e-01,0,metal dust,,0,,0,,0,,0,,NONE.,2.0744951637536063e-02,1,5.0000000000000003e-02,0,metal dust,,0,,0,,0,,0,,NONE.
12079651,12079-65-1,MANGANESE CYCLOPENTADIENYL TRICARBONYL,5.4939999999999998e+01,,0,,0,as Mn,,0,,0,2.2251547142337098e+00,1,5.0000000000000000e+00,0,,NONE.,4.4503094284674194e-02,1,1.0000000000000001e-01,0,as Mn,,0,,0,,0,,0,,NONE.
12108133,12108-13-3,METHYLCYCLOPENTADIENYL MANGANESE TRICARBONYL,2.1809999999999999e+02,,0,,0,,,0,,0,5.6052269601100413e-01,1,5.0000000000000000e+00,0,,SYN - 2-METHYLCYCLOPENTADIENYL MANGANESE TRICARBONYL.,2.2420907840440169e-02,1,2.0000000000000001e-01,0,,,0,,0,,0,,0,,SYN - 2-METHYLCYCLOPENTADIENYL MANGANESE TRICARBONYL.
12125029,12125-02-9,AMMONIUM CHLORIDE,5.3500000000000000e+01,,0,,0,,,0,,0,,0,,0,,,4.5700934579439254e+00,1,1.0000000000000000e+01,0,,9.1401869158878508e+00,1,2.0000000000000000e+01,0,,0,,0,,NONE.
12179043,12179-04-3,"BORATES, TETRA, SODIUM SALTS (PENTAHYDRATE)",2.9139999999999998e+02,,0,,0,,,0,,0,,0,,0,,,8.3905284831846269e-02,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
12604589,12604-58-9,FERROVANADIUM DUST,1.0680000000000000e+02,2.2893258426966293e-01,1,1.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.,2.2893258426966293e-01,1,1.0000000000000000e+00,0,,6.8679775280898869e-01,1,3.0000000000000000e+00,0,,0,,0,,NONE.
13121705,13121-70-5,CYHEXATIN,3.8516000000000003e+02,2.0313635891577524e-02,1,3.2000000000000001e-01,0,,,0,,0,,0,,0,,`,3.1740056080589885e-01,1,5.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
13397245,13397-24-5,GYPSUM,1.7219999999999999e+02,7.0993031358885017e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.,7.0993031358885017e-01,1,5.0000000000000000e+00,0,respirable fraction,,0,,0,,0,,0,,NONE.
13463393,13463-39-3,NICKEL CARBONYL,5.8710000000000001e+01,1.0000000000000000e-03,0,7.0000000000000001e-03,0,as Ni,,0,,0,,0,,0,,NONE.,1.0000000000000000e-03,0,7.0000000000000001e-03,0,as Ni,,0,,0,,0,,0,,NONE.
13463406,13463-40-6,IRON PENTACARBONYL,5.5850000000000001e+01,,0,,0,as Fe,,0,,0,,0,,0,,,1.0000000000000001e-01,0,2.3000000000000001e-01,0,as Fe,2.0000000000000001e-01,0,4.5000000000000001e-01,0,,0,,0,,NONE.
13463677,13463-67-7,TITANIUM DIOXIDE,7.9866000000000000e+01,4.5920667117421683e+00,1,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
,,INDIUM COMPOUNDS,1.1481999999999999e+02,,0,,0,as In,,0,,0,,0,,0,,,2.1294199616791503e-02,1,1.0000000000000001e-01,0,as Sn,,0,,0,,0,,0,,NONE.
,,TELLURIUM COMPOUNDS,1.2759999999999999e+02,1.9161442006269597e-02,1,1.0000000000000001e-01,0,as Te; except tellurium hexafluoride and bismuth telluride,,0,,0,,0,,0,,NONE.,1.9161442006269597e-02,1,1.0000000000000001e-01,0,as Te; except tellurium hexafluoride and bismuth telluride,,0,,0,,0,,0,,NONE.
13838169,13838-16-9,ENFLURANE,,,0,,0,,,0,,0,,0,,0,,,,0,,0,,,0,,0,2.0000000000000000e+00,0,1.5100000000000000e+01,0,,VALUES BASED ON 60 MINUTES.  REL FOR EXPOSURE TO WASTE ANESTHETIC GAS.
14464461,14464-46-1,"SILICA, CRYSTALLINE CRISTOBALITE",6.0079999999999998e+01,,0,,0,,,0,,0,,0,,0,,TABLE Z-3 MINERAL DUSTS: USE 1/2 THE VALUE CALCULATED FROM THE FORMULA FOR QUARTZ.,2.0347869507323573e-02,1,5.0000000000000003e-02,0,as respirable dust,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
14484641,14484-64-1,FERBAM,4.1650999999999999e+02,8.8053107968596189e-01,1,1.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,5.8702071979064130e-01,1,1.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
79049,79-04-9,CHLOROACETYL CHLORIDE,1.1294000000000000e+02,,0,,0,,,0,,0,,0,,0,,,5.0000000000000003e-02,0,2.0000000000000001e-01,0,,,0,,0,,0,,0,,NONE.
79061,79-06-1,ACRYLAMIDE,7.1090000000000003e+01,1.0317906878604584e-01,1,2.9999999999999999e-01,0,,,0,,0,,0,,0,,NONE.,1.0317906878604585e-02,1,2.9999999999999999e-02,0,,,0,,0,,0,,0,,NONE.
79094,79-09-4,PROPIONIC ACID,7.4090000000000003e+01,,0,,0,,,0,,0,,0,,0,,,1.0000000000000000e+01,0,3.0000000000000000e+01,0,,1.5000000000000000e+01,0,4.5000000000000000e+01,0,,0,,0,,NONE.
79107,79-10-7,ACRYLIC ACID,7.2069999999999993e+01,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e+00,0,6.0000000000000000e+00,0,,,0,,0,,0,,0,,NONE.
79209,79-20-9,METHYL ACETATE,7.4090000000000003e+01,2.0000000000000000e+02,0,6.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,2.0000000000000000e+02,0,6.1000000000000000e+02,0,,2.5000000000000000e+02,0,7.6000000000000000e+02,0,,0,,0,,NONE.
79243,79-24-3,NITROETHANE,7.5079999999999998e+01,1.0000000000000000e+02,0,3.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,3.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
79276,79-27-6,ACETYLENE TETRABROMIDE,3.4568000000000001e+02,1.0000000000000000e+00,0,1.4000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,NONE.
79345,79-34-5,"1,1,2,2-TETRACHLOROETHANE",1.6784000000000000e+02,5.0000000000000000e+00,0,3.5000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+00,0,7.0000000000000000e+00,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION.
79414,79-41-4,METHACRYLIC ACID,8.6099999999999994e+01,,0,,0,,,0,,0,,0,,0,,,2.0000000000000000e+01,0,7.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.
79469,79-46-9,2-NITROPROPANE,8.9109999999999999e+01,2.5000000000000000e+01,0,9.0000000000000000e+01,0,,,0,,0,,0,,0,,NONE.,,0,,0,,,0,,0,,0,,0,,LOWEST FEASIBLE CONCENTRATION (1.4 PPM LIMIT OF QUANTITATION).
80626,80-62-6,METHYL METHACRYLATE,1.0013000000000000e+02,1.0000000000000000e+02,0,4.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.,1.0000000000000000e+02,0,4.1000000000000000e+02,0,,,0,,0,,0,,0,,NONE.
